p":-1.07,"r":8.69},"acceleration":{"x":-1201,"y":932,"z":5457}}
0.2:{"time":39378,"ypr":{"y":142.68,"p":-1.03,"r":8.63},"acceleration":{"x":-1189,"y":971,"z":5353}}
0.2:{"time":68297,"ypr":{"y":69.50,"p":13.24,"r":4.91},"acceleration":{"x":-1416,"y":923,"z":5151}}
0.2:{"time":68313,"ypr":{"y":67.82,"p":13.29,"r":4.52},"acceleration":{"x":-1534,"y":1082,"z":5356}}
0.2:{"time":68327,"ypr":{"y":66.12,"p":13.43,"r":4.16},"acceleration":{"x":-1615,"y":1166,"z":5511}}
0.2:{"time":68342,"ypr":{"y":64.35,"p":13.61,"r":3.84},"acceleration":{"x":-1617,"y":1221,"z":5667}}
0.2:{"time":68358,"ypr":{"y":62.50,"p":13.81,"r":3.52},"acceleration":{"x":-1592,"y":1250,"z":5774}}
0.2:{"time":68372,"ypr":{"y":60.58,"p":13.98,"r":3.19},"acceleration":{"x":-1451,"y":1228,"z":5811}}
0.2:{"time":68387,"ypr":{"y":58.59,"p":13.96,"r":2.77},"acceleration":{"x":-1238,"y":1199,"z":5985}}
0.2:{"time":68403,"ypr":{"y":56.57,"p":13.66,"r":2.27},"acceleration":{"x":-1029,"y":1302,"z":6240}}
0.2:{"time":68417,"ypr":{"y":54.56,"p":13.14,"r":1.64},"acceleration":{"x":-819,"y":1399,"z":6394}}
0.2:{"time":68432,"ypr":{"y":52.58,"p":12.45,"r":0.94},"acceleration":{"x":-574,"y":1438,"z":6476}}
0.2:{"time":68448,"ypr":{"y":50.61,"p":11.60,"r":0.24},"acceleration":{"x":-392,"y":1562,"z":6521}}
0.2:{"time":68462,"ypr":{"y":48.65,"p":10.68,"r":-0.41},"acceleration":{"x":-416,"y":1704,"z":6529}}
0.2:{"time":68477,"ypr":{"y":46.71,"p":9.82,"r":-0.96},"acceleration":{"x":-546,"y":1822,"z":6527}}
0.2:{"time":68493,"ypr":{"y":44.83,"p":9.12,"r":-1.40},"acceleration":{"x":-750,"y":1851,"z":6479}}
0.2:{"time":68507,"ypr":{"y":43.01,"p":8.59,"r":-1.75},"acceleration":{"x":-908,"y":1801,"z":6390}}
0.2:{"time":68523,"ypr":{"y":41.28,"p":8.20,"r":-2.04},"acceleration":{"x":-983,"y":1669,"z":6200}}
0.2:{"time":68537,"ypr":{"y":39.61,"p":7.91,"r":-2.26},"acceleration":{"x":-903,"y":1467,"z":5936}}
0.2:{"time":68552,"ypr":{"y":38.00,"p":7.70,"r":-2.38},"acceleration":{"x":-679,"y":1247,"z":5675}}
0.2:{"time":68568,"ypr":{"y":36.42,"p":7.50,"r":-2.43},"acceleration":{"x":-484,"y":1094,"z":5488}}
0.2:{"time":68582,"ypr":{"y":34.90,"p":7.36,"r":-2.45},"acceleration":{"x":-326,"y":889,"z":5302}}
0.2:{"time":68597,"ypr":{"y":33.44,"p":7.27,"r":-2.38},"acceleration":{"x":-200,"y":692,"z":5154}}
0.2:{"time":68613,"ypr":{"y":32.03,"p":7.22,"r":-2.21},"acceleration":{"x":-95,"y":554,"z":5099}}
0.2:{"time":68627,"ypr":{"y":30.66,"p":7.19,"r":-1.95},"acceleration":{"x":-12,"y":398,"z":5046}}
0.2:{"time":68642,"ypr":{"y":29.32,"p":7.14,"r":-1.61},"acceleration":{"x":-31,"y":322,"z":5046}}
0.2:{"time":68658,"ypr":{"y":27.99,"p":7.12,"r":-1.22},"acceleration":{"x":-164,"y":266,"z":5095}}
0.2:{"time":68672,"ypr":{"y":26.69,"p":7.15,"r":-0.80},"acceleration":{"x":-300,"y":212,"z":5148}}
0.2:{"time":68687,"ypr":{"y":25.40,"p":7.25,"r":-0.36},"acceleration":{"x":-341,"y":185,"z":5170}}
0.2:{"time":68703,"ypr":{"y":24.13,"p":7.36,"r":-0.01},"acceleration":{"x":-350,"y":114,"z":5159}}
0.2:{"time":68717,"ypr":{"y":22.86,"p":7.42,"r":0.25},"acceleration":{"x":-406,"y":16,"z":5144}}
0.2:{"time":68732,"ypr":{"y":21.61,"p":7.42,"r":0.46},"acceleration":{"x":-529,"y":-174,"z":5179}}
0.2:{"time":68748,"ypr":{"y":20.35,"p":7.43,"r":0.73},"acceleration":{"x":-533,"y":-276,"z":5226}}
0.2:{"time":68762,"ypr":{"y":19.08,"p":7.40,"r":1.02},"acceleration":{"x":-536,"y":-327,"z":5339}}
0.2:{"time":68777,"ypr":{"y":17.80,"p":7.31,"r":1.29},"acceleration":{"x":-683,"y":-347,"z":5549}}
0.2:{"time":68793,"ypr":{"y":16.50,"p":7.26,"r":1.53},"acceleration":{"x":-847,"y":-406,"z":5658}}
0.2:{"time":68807,"ypr":{"y":15.23,"p":7.25,"r":1.74},"acceleration":{"x":-1005,"y":-522,"z":5693}}
0.2:{"time":68823,"ypr":{"y","p":5.46,"r":9.79},"acceleration":{"x":-590,"y":-2283,"z":5845}}
0.2:{"time":69438,"ypr":{"y":-9.74,"p":5.40,"r":9.63},"acceleration":{"x":-519,"y":-2130,"z":5780}}
0.2:{"time":69452,"ypr":{"y":-9.41,"p":5.36,"r":9.43},"acceleration":{"x":-444,"y":-2071,"z":5576}}
0.2:{"time":69468,"ypr":{"y":-9.12,"p":5.36,"r":9.30},"acceleration":{"x":-371,"y":-1990,"z":5415}}
0.2:{"time":69483,"ypr":{"y":-8.83,"p":5.37,"r":9.17},"acceleration":{"x":-273,"y":-1867,"z":5288}}
0.2:{"time":69497,"ypr":{"y":-8.52,"p":5.34,"r":9.02},"acceleration":{"x":-154,"y":-1701,"z":5209}}
0.2:{"time":69513,"ypr":{"y":-8.20,"p":5.19,"r":8.78},"acceleration":{"x":-66,"y":-1562,"z":5184}}
0.2:{"time":69528,"ypr":{"y":-7.85,"p":4.96,"r":8.45},"acceleration":{"x":-50,"y":-1497,"z":5176}}
0.2:{"time":69542,"ypr":{"y":-7.49,"p":4.70,"r":8.10},"acceleration":{"x":-32,"y":-1466,"z":5138}}
0.2:{"time":69558,"ypr":{"y":-7.11,"p":4.44,"r":7.76},"acceleration":{"x":-6,"y":-1430,"z":5123}}
0.2:{"time":69573,"ypr":{"y":-6.73,"p":4.21,"r":7.45},"acceleration":{"x":-6,"y":-1377,"z":5142}}
0.2:{"time":69587,"ypr":{"y":-6.36,"p":4.03,"r":7.16},"acceleration":{"x":-1,"y":-1365,"z":5098}}
0.2:{"time":69603,"ypr":{"y":-5.99,"p":3.93,"r":6.94},"acceleration":{"x":5,"y":-1404,"z":5048}}
0.2:{"time":69618,"ypr":{"y":-5.64,"p":3.90,"r":6.81},"acceleration":{"x":42,"y":-1369,"z":5002}}
0.2:{"time":69633,"ypr":{"y":-5.31,"p":3.89,"r":6.76},"acceleration":{"x":92,"y":-1293,"z":5009}}
0.2:{"time":69648,"ypr":{"y":-5.00,"p":3.89,"r":6.73},"acceleration":{"x":113,"y":-1221,"z":5040}}
0.2:{"time":69663,"ypr":{"y":-4.70,"p":3.86,"r":6.67},"acceleration":{"x":98,"y":-1200e":70293,"ypr":{"y":3.30,"p":1.13,"r":6.66},"acceleration":{"x":79,"y":-1340,"z":5214}}
0.2:{"time":70308,"ypr":{"y":3.44,"p":1.16,"r":6.60},"acceleration":{"x":56,"y":-1411,"z":5123}}
0.2:{"time":70323,"ypr":{"y":3.57,"p":1.24,"r":6.59},"acceleration":{"x":96,"y":-1454,"z":4997}}
0.2:{"time":70338,"ypr":{"y":3.70,"p":1.31,"r":6.63},"acceleration":{"x":145,"y":-1479,"z":4913}}
0.2:{"time":70353,"ypr":{"y":3.82,"p":1.38,"r":6.70},"acceleration":{"x":174,"y":-1500,"z":4873}}
0.2:{"time":70368,"ypr":{"y":3.94,"p":1.44,"r":6.80},"acceleration":{"x":176,"y":-1498,"z":4877}}
0.2:{"time":70383,"ypr":{"y":4.06,"p":1.51,"r":6.93},"acceleration":{"x":167,"y":-1482,"z":4919}}
0.2:{"time":70398,"ypr":{"y":4.16,"p":1.57,"r":7.06},"acceleration":{"x":134,"y":-1468,"z":4974}}
0.2:{"time":70413,"ypr":{"y":4.26,"p":1.68,"r":7.20},"acceleration":{"x":108,"y":-1489,"z":5006}}
0.2:{"time":70428,"ypr":{"y":4.57,"p":1.19,"r":6.04},"acceleration":{"x":2187,"y":-1348,"z":2617}}
0.2:{"time":70444,"ypr":{"y":4.72,"p":-0.22,"r":6.45},"acceleration":{"x":-250,"y":-1320,"z":3669}}
0.2:{"time":70458,"ypr":{"y":4.76,"p":-0.22,"r":6.21},"acceleration":{"x":-175,"y":-1102,"z":4620}}
0.2:{"time":70473,"ypr":{"y":4.83,"p":0.02,"r":6.23},"acceleration":{"x":260,"y":-1473,"z":4487}}
0.2:{"time":70489,"ypr":{"y":4.98,"p":-0.11,"r":6.75},"acceleration":{"x":177,"y":-1530,"z":5136}}
0.2:{"time":70503,"ypr":{"y":5.07,"p":-0.00,"r":7.48},"acceleration":{"x":97,"y":-1723,"z":5796}}
0.2:{"time":70518,"ypr":{"y":5.18,"p":0.23,"r":7.36},"acceleration":{"x":123,"y":-1018,"z":5690}}
0.2:{"time":70534,"ypr":{"y":5.27,"p":0.35,"r":6.95},"acceleration":{"x":63,"ypr":{"y":9.34,"p":0.49,"r":7.07},"acceleration":{"x":331,"y":-1540,"z":5428}}
0.2:{"time":71179,"ypr":{"y":9.47,"p":0.42,"r":6.84},"acceleration":{"x":288,"y":-1566,"z":5398}}
0.2:{"time":71193,"ypr":{"y":9.61,"p":0.40,"r":6.65},"acceleration":{"x":237,"y":-1562,"z":5373}}
0.2:{"time":71208,"ypr":{"y":9.74,"p":0.43,"r":6.49},"acceleration":{"x":210,"y":-1588,"z":5315}}
0.2:{"time":71224,"ypr":{"y":9.87,"p":0.51,"r":6.37},"acceleration":{"x":192,"y":-1603,"z":5248}}
0.2:{"time":71238,"ypr":{"y":9.99,"p":0.60,"r":6.28},"acceleration":{"x":194,"y":-1587,"z":5199}}
0.2:{"time":71254,"ypr":{"y":10.11,"p":0.69,"r":6.21},"acceleration":{"x":195,"y":-1548,"z":5158}}
0.2:{"time":71269,"ypr":{"y":10.25,"p":0.78,"r":6.13},"acceleration":{"x":177,"y":-1529,"z":5114}}
0.2:{"time":71283,"ypr":{"y":10.39,"p":0.87,"r":6.09},"acceleration":{"x":191,"y":-1484,"z":5072}}
0.2:{"time":71299,"ypr":{"y":10.51,"p":1.00,"r":6.06},"acceleration":{"x":227,"y":-1438,"z":5011}}
0.2:{"time":71314,"ypr":{"y":10.62,"p":1.10,"r":6.05},"acceleration":{"x":289,"y":-1375,"z":4964}}
0.2:{"time":71328,"ypr":{"y":10.73,"p":1.14,"r":6.00},"acceleration":{"x":277,"y":-1367,"z":4983}}
0.2:{"time":71344,"ypr":{"y":10.85,"p":1.14,"r":5.94},"acceleration":{"x":259,"y":-1337,"z"ime":71974,"ypr":{"y":3.19,"p":2.85,"r":9.13},"acceleration":{"x":1714,"y":-1301,"z":5502}}
0.2:{"time":71989,"ypr":{"y":2.43,"p":2.48,"r":9.30},"acceleration":{"x":1675,"y":-1293,"z":6002}}
0.2:{"time":72004,"ypr":{"y":1.70,"p":1.68,"r":9.52},"acceleration":{"x":1356,"y":-1104,"z":6798}}
0.2:{"time":72018,"ypr":{"y":1.03,"p":0.77,"r":9.62},"acceleration":{"x":797,"y":-959,"z"acceleration":{"x":-60,"y":-2356,"z":5288}}
0.2:{"time":72649,"ypr":{"y":-20.28,"p":3.74,"r":10.08},"acceleration":{"x":-35,"y":-2385,"z":4981}}
0.2:{"time":72665,"ypr":{"y":-20.74,"p":3.85,"r":10.14},"acceleration":{"x":27,"y":-2440,"z":4691}}
0.2:{"time":72679,"ypr":{"y":-21.17,"p":3.92,"r":10.20},"acceleration":{"x":68,"y":-2556,"z":4424}}
0.2:{"time":72694,"ypr":{"y":-21.57,"p":4.01,"r":10.35},"acceleration":{"x":125,"y":-2586,"z":4304}}
0.2:{"time":72710,"ypr":{"y":-21.98,"p":4.18,"r":10.58},
0.2:{"time":73324,"ypr":{"y":-51.74,"p":7.65,"r":9.48},"acceleration":{"x":548,"y":-1413,"z":4116}}
0.2:{"time":73339,"ypr":{"y":-52.28,"p":7.95,"r":9.46},"acceleration":{"x":778,"y":-1242,"z":3818}}
0.2:{"time":73355,"ypr":{"y":-52.77,"p":8.06,"r":9.32},"acceleration":{"x":933,"y":-1091,"z":3629}}
0.2:{"time":73369,"ypr":{"y":-53.24,"p":8.01,"r":9.09},"acceleration":{"x":1006,"y":-1034,"z":3598}}
0.2:{"time":73384,"ypr":{"y":-53.71,"p":7.92,"r":8.81},"acceleration":{"x":1050,"y":-1089,"z":3566}}
0.2:{"time":73400,"ypr":{"y":-54.18,"p":7.95,"r":8.63},"acceleration":{"x":1089,"y":-1088,"z":3497}}
0.2:{"time":73414,"ypr":{"y":-54.65,"p":7.99,"r":8.51},"acceleration":{"x":1085,"y":-1086,"z":3512}}
0.2:{"time":73430,"ypr":{"y":-55.03,"p":7.05,"r":8.13},"acceleration":{"x":1437,"y":982,"z":1126}}
0.2:{"time":73445,"ypr":{"y":-55.25,"p":6.41,"r":8.30},"acceleration":{"x":608,"y":-1608,"z":3291}}
0.2:{"time":73459,"ypr":{"y":-55.68,"p":6.68,"r":7.96},"acceleration":{"x":770,"y":-1446,"z":4072}}
0.2:{"time":73475,"ypr":{"y":-55.95,"p":6.98,"r":8.09},"acceleration":{"x":887,"y":-1299,"z":4387}}
0.2:{"time":73490,"ypr":{"y":-56.20,"p":7.10,"r":8.22},"acceleration":{"x":542,"y":-856,"z":4770}}
0.2:{"time":73504,"ypr":{"y":-56.45,"p":7.18,"r":7.51},"acceleration":{"x":528,"y":-522,"z":4193}}
0.2:{"time":73520,"ypr":{"y":-56.64,"p":7.13,"r":6.85},"acceleration":{"x":904,"y":-501,"z":4158}}
0.2:{"time":73535,"ypr":{"y":-56.75,"p":6.97,"r":6.34},"acceleration":{"x":988,"y":-644,"z":4532}}
0.2:{"time":73549,"ypr":{"y":-56.84,"p":6.94,"r":5.99},"acceleration":{"x":1112,"y":-612,"z":4733}}
0.2:{"time":73565,"ypr":{"y":-56.90me":74180,"ypr":{"y":-51.06,"p":3.95,"r":7.67},"acceleration":{"x":1535,"y":-285,"z":4538}}
0.2:{"time":74194,"ypr":{"y":-51.02,"p":3.72,"r":7.70},"acceleration":{"x":1451,"y":-338,"z":4892}}
0.2:{"time":74210,"ypr":{"y":-51.00,"p":3.57,"r":7.78},"acceleration":{"x":1384,"y":-482,"z":5192}}
0.2:{"time":74225,"ypr":{"y":-51.01,"p":3.58,"r":7.92},"acceleration":{"x":1336,"y":-559,"z":5312}}
0.2:{"time":74240,"ypr":{"y":-51.01,"p":3.73,"r":8.11},"acceleration":{"x":1365,"y":-540,"z":5375}}
0.2:{"time":74255,"ypr":{"y":-51.05,"p":3.91,"r":8.31},"acceleration":{"x":1407,"y":-473,"z":5490}}
0.2:{"time":74270,"ypr":{"y":-51.08,"p":4.03,"r":8.50},"acceleration":{"x":1484,"y":-480,"z":5580}}
0.2:{"time":74285,"ypr":{"y":-51.14,"p":4.12,"r":8.72},"acceleration":{"x":1547,"y":-556,"z":5686}}
0.2:{"time":74300,"ypr":{"y":-51.19,"p":4.19,"r":8.99},"acceleration":{"x":1594,"y":-728,"z":5859}}
0.2:{"time":74315,"ypr":{"y":-51.25,"p":4.33,"r":9.38},"acceleration":{"x":1528,"y":-989,"z":6074}}
0.2:{"time":74330,"ypr":{"y":-51.26,"p":4.39,"r":9.65},"acceleration":{"x":1820,"y":820,"z":4652}}
0.2:{"time":74345,"ypr":{"y":-51.29,"p":3.71,"r":9.64},"acceleration":{"x":1251,"y":-837,"z":5114}}
0.2:{"time":74360,"ypr":{"y":-51.43,"p":3.92,"r":9.37},"acceleration":{"x":1370,"y":-787,"z":5952}}
0.2:{"time":74375,"ypr":{"y":-51.55,"p":4.35,"r":9.86},"acceleration":{"x":1588,"y":-565,"z":5950}}
0.2:{"time":74390,"ypr":{"y":-51.73,"p":4
